qa_index_digits	gold_labels_binary	r_text	q_text	q_text_last_question	gold_sentiments	gold_q_sentiments	gold_workers	gold_q_intents	hit_order	q_speaker_role	r_speaker_role	gold_q_intents_num	q_speaker_party	gold_sentiments_num	gold_q_sentiments_num	gold_sentiments_coarse_num	q_speaker	gold_sentiments_binary	gold_q_sentiments_count	gold_sentiments_coarse_count	gold_sentiments_coarse_binary	gold_q_sentiments_coarse_count	gold_q_sentiments_coarse_num	gold_q_sentiments_coarse_binary	entropy	entropy_norm	entropy_norm_buckets	entropy_binarized	question_type_num	q_text_all_questions	gold_label_powerset	gold_label_powerset_binary	q_text_last_2_sents	q_text_last_3_sents	q_text_first_question_and_rest	q_text_last_question_and_rest	target	prediction	logits	logits_target	target_count	logits_min	logits_max	logits_mean	logits_sum	label_match_count
11426003075	1110	Well, thank you, Congressman.    The culture of the company is strong. And I don't--I know--	So I want you to think about that culture. Because what is so sad to me is that pitch of culture doesn't conform with my experience with my constituents in North Carolina. It doesn't conform to what I know about First Union, what I know about Wachovia, and this cultural pitch that you had in acquiring them in the financial crisis. I know you have a huge head count in North Carolina; we're grateful for it. But what's sad to me is the impact of this on them and those employees you have in North Carolina.    I wanted to look at your code of conduct that you tout. So let's look at your code of ethics and business conduct. You said in your message as CEO, ``We are all responsible for maintaining the highest possible ethical standards in how we conduct our business and serve our customers.''    The code of ethics, in fact, says, ``Our code applies to all team members, including officers, as well as directors of Wells Fargo and Company and its subsidiaries.'' It also says, ``We are all accountable for complying with the code as well as all company policies and applicable laws.'' And, finally, ``It's critical that all team members have a solid understanding of our company's code of ethics and business conduct and understanding that noncompliance with the policy may result in disciplinary action up to and including termination of employment.''    You clearly have failed. You've clearly failed in your own ethical standards internally. You have broken, and your company has broken, longstanding law. You've broken longstanding ethical standards that you have within your company. This has nothing to do with this debate about Dodd-Frank or anything else. You've broken a longstanding law, and you've defrauded your customers.    How can you rebuild trust? And how can you get through this thing? What standards are you holding yourself to that sends the message to the rest of these folks in your organization who look to you for leadership and guidance? What are you doing to restore that?	What are you doing to restore that?	('veryNegative', 'negative', 'negative', 'neutral', 'neutral', 'positive', 'negative')	('positive', 'neutral', 'neutral', 'neutral', 'somewhatNegative', 'positive', 'positive')	('worker_6', 'worker_41', 'worker_60', 'worker_0', 'worker_20', 'worker_31', 'worker_23')	('attack', 'attack', 'attack', 'attack', 'attack', 'attack', 'attack')	4	 North Carolina 	 John G.  Chairman and Chief Executive Officer  Wells Fargo and Company	-1 -1 -1 -1 -1 -1 -1	Republican	-3 -2 -2 0 0 2 -2	2 0 0 0 -1 2 2	-1 -1 -1 0 0 1 -1	Mr.  McHenry	1 1 0 1 0 1 0	0 0 1 3 0 3 0	4 2 1	1 1 1	1 3 3	1 0 0 0 -1 1 1	1 1 1	1.556656707462823	0.9821410328348752	1.0	10	4	How can you rebuild trust? And how can you get through this thing? What standards are you holding yourself to that sends the message to the rest of these folks in your organization who look to you for leadership and guidance? What are you doing to restore that?	20	000000000000000000001000000	What standards are you holding yourself to that sends the message to the rest of these folks in your organization who look to you for leadership and guidance? What are you doing to restore that?	And how can you get through this thing? What standards are you holding yourself to that sends the message to the rest of these folks in your organization who look to you for leadership and guidance? What are you doing to restore that?	How can you rebuild trust? And how can you get through this thing? What standards are you holding yourself to that sends the message to the rest of these folks in your organization who look to you for leadership and guidance? What are you doing to restore that?	What are you doing to restore that?	[0, 0, 1, 1, 1, 0]	[0, 0, 1, 1, 1, 1]	[-0.32028520107269287, -0.6652430891990662, 1.7468411922454834, 0.8110085725784302, 0.25723379850387573, 1.0081233978271484]	[1.7468411922454834, 0.8110085725784302, 0.25723379850387573]	3	0.2572337985038757	1.7468411922454834	0.9383611877759298	2.8150835633277893	5
11531349039	1100	I would say that my personal outlook for the economy has strengthened since December. Again, each member of the FOMC is going to be writing down a new set of projections and a new estimate of appropriate monetary policy as we go into the March meeting, which begins 3 weeks from today. So I wouldn't want to prejudge that new set of projections, but we will be taking into account everything that has happened since December.	OK, the last time the Fed released its projections for the pace of interest rate increases was in mid-December. Since then, we have had two major financial events. One was the tax-reform legislation and the other was the major budget agreement.    My question is, has your outlook for how quickly the Fed should tighten monetary policy changed in light of tax reform and budget agreement?	My question is, has your outlook for how quickly the Fed should tighten monetary policy changed in light of tax reform and budget agreement?	('somewhatPositive', 'veryNegative', 'neutral', 'neutral', 'negative', 'neutral')	('neutral', 'negative', 'positive', 'neutral', 'somewhatPositive', 'neutral')	('worker_20', 'worker_30', 'worker_9', 'worker_42', 'worker_62', 'worker_51')	('attack', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral')	2	 New York	 Hon. Jerome H.  Chairman  Board of Governors of the Federal Reserve System	-1 0 0 0 0 0	Democratic	1 -3 0 0 -2 0	0 -2 2 0 1 0	1 -1 0 0 -1 0	Mrs. Maloney	1 1 0 1 1 0 0	0 1 0 3 1 1 0	2 3 1	1 1 1	1 3 2	0 -1 1 0 1 0	1 1 1	0.9182958340544894	0.579380164285695	0.5	100000	4	My question is, has your outlook for how quickly the Fed should tighten monetary policy changed in light of tax reform and budget agreement?	2	001000000000000000000000000	One was the tax-reform legislation and the other was the major budget agreement. My question is, has your outlook for how quickly the Fed should tighten monetary policy changed in light of tax reform and budget agreement?	Since then, we have had two major financial events. One was the tax-reform legislation and the other was the major budget agreement. My question is, has your outlook for how quickly the Fed should tighten monetary policy changed in light of tax reform and budget agreement?	My question is, has your outlook for how quickly the Fed should tighten monetary policy changed in light of tax reform and budget agreement?	My question is, has your outlook for how quickly the Fed should tighten monetary policy changed in light of tax reform and budget agreement?	[0, 0, 1, 1, 0, 0]	[0, 0, 1, 1, 0, 0]	[1.3259745836257935, -1.1288695335388184, 1.9660331010818481, 0.25604429841041565, -0.19863080978393555, 1.6373522281646729]	[1.9660331010818481, 0.25604429841041565]	2	0.2560442984104156	1.966033101081848	1.111038699746132	2.222077399492264	6
11532380067	10	I don't recall.	`Yes.'' Your answer is ``yes.''    So you were obviously concerned by Mr. Papadopoulos' connections and his possibly arranging a meeting with Putin.    Now, again, ``yes'' or ``no,'' did anyone else at that meeting, including then-candidate Trump, react in any way to what Mr. Papadopoulos had presented?	Now, again, ``yes'' or ``no,'' did anyone else at that meeting, including then-candidate Trump, react in any way to what Mr. Papadopoulos had presented?	('neutral', 'neutral', 'negative', 'somewhatNegative')	('somewhatNegative', 'neutral', 'positive', 'somewhatPositive')	('worker_20', 'worker_51', 'worker_62', 'worker_1')	('attack', 'attack', 'attack', 'neutral')	5	 New York	 Attorney General  United States Department of Justice	-1 -1 -1 0	Democratic	0 0 -2 -1	-1 0 2 1	0 0 -1 -1	Mr. Nadler	0 1 1 1 0 0 0	0 0 1 1 1 1 0	2 2 0	1 1 0	1 1 2	-1 0 1 1	1 1 1	0.0	0.0	0.0	10000000	2	Now, again, ``yes'' or ``no,'' did anyone else at that meeting, including then-candidate Trump, react in any way to what Mr. Papadopoulos had presented?	19	000000000000000000010000000	So you were obviously concerned by Mr. Papadopoulos' connections and his possibly arranging a meeting with Putin. Now, again, ``yes'' or ``no,'' did anyone else at that meeting, including then-candidate Trump, react in any way to what Mr. Papadopoulos had presented?	Your answer is ``yes.'' So you were obviously concerned by Mr. Papadopoulos' connections and his possibly arranging a meeting with Putin. Now, again, ``yes'' or ``no,'' did anyone else at that meeting, including then-candidate Trump, react in any way to what Mr. Papadopoulos had presented?	Now, again, ``yes'' or ``no,'' did anyone else at that meeting, including then-candidate Trump, react in any way to what Mr. Papadopoulos had presented?	Now, again, ``yes'' or ``no,'' did anyone else at that meeting, including then-candidate Trump, react in any way to what Mr. Papadopoulos had presented?	[0, 0, 0, 0, 1, 0]	[0, 0, 0, 0, 1, 1]	[1.3777965307235718, -1.6631914377212524, -0.018379835411906242, 0.6646641492843628, 0.253888338804245, 1.82745361328125]	[0.253888338804245]	1	0.253888338804245	0.253888338804245	0.253888338804245	0.253888338804245	5
11426003077	1100	Yes, we are addressing it.    First of all, with respect to culture, we have 268,000 people who have made their life's work and careers out of helping customers. There are people today who aren't--	It's really hard to say that when you're before Congress for the second time, and behind you was all the settlements you've had for problematic relationships you've had with your customers by taking their money--right?--counter to the law, counter to your ethical standards.    So it's great that you say you have a strong culture, but why are we here today? How are you addressing that?	How are you addressing that?	('negative', 'negative', 'veryNegative', 'neutral', 'negative')	('neutral', 'positive', 'positive', 'neutral', 'neutral')	('worker_41', 'worker_23', 'worker_6', 'worker_0', 'worker_60')	('attack', 'attack', 'attack', 'attack', 'attack')	5	 North Carolina 	 John G.  Chairman and Chief Executive Officer  Wells Fargo and Company	-1 -1 -1 -1 -1	Republican	-2 -2 -3 0 -2	0 2 2 0 0	-1 -1 -1 0 -1	Mr.  McHenry	1 1 0 1 0 0 0	0 0 0 3 0 2 0	4 1 0	1 1 0	0 3 2	0 1 1 0 0	0 1 1	0.9709505944546688	0.6126016192893443	0.6	10000	4	So it's great that you say you have a strong culture, but why are we here today? How are you addressing that?	2	001000000000000000000000000	So it's great that you say you have a strong culture, but why are we here today? How are you addressing that?	It's really hard to say that when you're before Congress for the second time, and behind you was all the settlements you've had for problematic relationships you've had with your customers by taking their money--right?--counter to the law, counter to your ethical standards. So it's great that you say you have a strong culture, but why are we here today? How are you addressing that?	So it's great that you say you have a strong culture, but why are we here today? How are you addressing that?	How are you addressing that?	[0, 0, 1, 1, 0, 0]	[0, 0, 1, 1, 0, 0]	[1.2313677072525024, -1.3677688837051392, 2.6912972927093506, 0.2533249258995056, 0.20669008791446686, 1.123587727546692]	[2.6912972927093506, 0.2533249258995056]	2	0.2533249258995056	2.6912972927093506	1.472311109304428	2.944622218608856	6
11531349079	11	We have particular responsibilities, maximum employment, stable prices. We don't have estimates of that kind of thing. There are many other estimates out there, but honestly we don't have a Fed estimate for what that number would be.	Now, let me ask this question, and I would like to follow up with you on this matter particularly.    But let me ask you this when we just talk about these tax cuts. How much of corporate tax savings do you think will actually go toward wages, as opposed to stock buybacks, capital investments, and mergers?    I say this because I want to just let you know, even before you answer, Morgan Stanley announced it is estimated that 43 percent of corporate tax savings will go to buybacks and dividends, which enriches just the top 1 percent of those major investors; 19 percent would go toward mergers and acquisitions; 17 percent would go toward investments; and only the crumbs, 13 percent, would go to one-time bonuses and scant raises.    In fact, there are nine pharmaceutical companies that have already announced over $50 billion in buybacks since the tax law was passed. How much of these taxes will go into salaries and wages? Or how much of it will really help the income disparity to increase and grow wider?	Or how much of it will really help the income disparity to increase and grow wider?	('veryPositive', 'negative', 'neutral', 'somewhatPositive', 'positive')	('veryPositive', 'neutral', 'neutral', 'neutral', 'positive')	('worker_62', 'worker_42', 'worker_0', 'worker_39', 'worker_1')	('attack', 'neutral', 'attack', 'attack', 'neutral')	3	 New York	 Hon. Jerome H.  Chairman  Board of Governors of the Federal Reserve System	-1 0 -1 -1 0	Democratic	3 -2 0 1 2	3 0 0 0 2	1 -1 0 1 1	Mr. Meeks	0 1 0 1 1 1 1	0 0 0 3 0 1 1	1 1 3	1 1 1	0 3 2	1 0 0 0 1	0 1 1	0.9709505944546688	0.6126016192893443	0.6	10000	4	How much of corporate tax savings do you think will actually go toward wages, as opposed to stock buybacks, capital investments, and mergers? How much of these taxes will go into salaries and wages? Or how much of it will really help the income disparity to increase and grow wider?	4	000010000000000000000000000	How much of these taxes will go into salaries and wages? Or how much of it will really help the income disparity to increase and grow wider?	In fact, there are nine pharmaceutical companies that have already announced over $50 billion in buybacks since the tax law was passed. How much of these taxes will go into salaries and wages? Or how much of it will really help the income disparity to increase and grow wider?	How much of corporate tax savings do you think will actually go toward wages, as opposed to stock buybacks, capital investments, and mergers? I say this because I want to just let you know, even before you answer, Morgan Stanley announced it is estimated that 43 percent of corporate tax savings will go to buybacks and dividends, which enriches just the top 1 percent of those major investors; 19 percent would go toward mergers and acquisitions; 17 percent would go toward investments; and only the crumbs, 13 percent, would go to one-time bonuses and scant raises. In fact, there are nine pharmaceutical companies that have already announced over $50 billion in buybacks since the tax law was passed. How much of these taxes will go into salaries and wages? Or how much of it will really help the income disparity to increase and grow wider?	Or how much of it will really help the income disparity to increase and grow wider?	[0, 0, 0, 0, 1, 1]	[0, 0, 1, 1, 1, 1]	[0.9390594363212585, -1.2818738222122192, 0.6029210686683655, 0.8326355814933777, 0.2533068060874939, 1.7992841005325317]	[0.2533068060874939, 1.7992841005325317]	2	0.2533068060874939	1.7992841005325315	1.0262954533100128	2.0525909066200256	4
11495063023	1100	$500 million is what is called ``local costs'' that are part of the transaction. We have--	My guess is the taxpayers would. So, the largest deal in Ex-Im history, largest deal in 75 years, $3 billion, and you can't account for a sixth of it, and that is not a problem?	So, the largest deal in Ex-Im history, largest deal in 75 years, $3 billion, and you can't account for a sixth of it, and that is not a problem?	('neutral', 'negative', 'neutral', 'veryNegative', 'negative', 'neutral', 'neutral')	('neutral', 'somewhatPositive', 'somewhatNegative', 'somewhatNegative', 'negative', 'veryNegative', 'neutral')	('worker_43', 'worker_62', 'worker_20', 'worker_30', 'worker_40', 'worker_41', 'worker_0')	('neutral', 'attack', 'attack', 'neutral', 'attack', 'attack', 'attack')	2	 Ohio	 Hon. Fred P.  President and Chairman  Export-Import Bank of the United States	0 -1 -1 0 -1 -1 -1	Republican	0 -2 0 -3 -2 0 0	0 1 -1 -1 -2 -3 0	0 -1 0 -1 -1 0 0	Chairman Jordan	1 1 0 1 0 0 0	1 1 2 2 1 0 0	3 4 0	1 1 0	4 2 1	0 1 -1 -1 -1 -1 0	1 1 1	0.8631205685666311	0.5445684476282008	0.5	1000000	3	So, the largest deal in Ex-Im history, largest deal in 75 years, $3 billion, and you can't account for a sixth of it, and that is not a problem?	2	001000000000000000000000000	My guess is the taxpayers would. So, the largest deal in Ex-Im history, largest deal in 75 years, $3 billion, and you can't account for a sixth of it, and that is not a problem?	My guess is the taxpayers would. So, the largest deal in Ex-Im history, largest deal in 75 years, $3 billion, and you can't account for a sixth of it, and that is not a problem?	So, the largest deal in Ex-Im history, largest deal in 75 years, $3 billion, and you can't account for a sixth of it, and that is not a problem?	So, the largest deal in Ex-Im history, largest deal in 75 years, $3 billion, and you can't account for a sixth of it, and that is not a problem?	[0, 0, 1, 1, 0, 0]	[0, 0, 1, 1, 0, 0]	[1.5629023313522339, -1.5261378288269043, 2.323174238204956, 0.2334146648645401, -0.10702776163816452, 1.1516914367675781]	[2.323174238204956, 0.2334146648645401]	2	0.2334146648645401	2.323174238204956	1.278294451534748	2.556588903069496	6
11525545092	11	I am not sure I can answer that question specifically, other than that I have given my vision, and we are progressing in the protocol, as I understand it, directed by our General Counsel to implement this. I visited with your Chairman and Ranking Member here, the Chairman and Ranking Member of Ag Appropriations to let them know of my plans and to do that. I may not be as attuned to the Federal requirements of permission as they are, but all I know is my heartbeat is to make good and to do well, and to make sure USDA continues to serve the best way. I can't answer the specific process question that you asked.	Yes, we have the legislation, it is just a matter of authorizing the expenditure on that. And I would like to offer an invitation to you to come see the locks and dam system along the Mississippi River. That is the entire western border of my district is the Mississippi, and seeing the locks and dams that were built in the 1930s that really need a lot of attention. But we would love to have you come and visit us, so consider that an invitation.    Quickly shifting gears, yesterday the Joint Economic Committee released a report outlining many of the economic challenges in rural America, which I would like to have entered into the record. But I would also like to acknowledge something that Congresswoman Fudge said earlier, that I am concerned about the Trump Administration budget that calls for a 21 percent cut in USDA, including eliminating Rural Development's water infrastructure programs, and the Rural Business--Cooperative Service. Just a big concern. And that can be echoed, you will probably hear some other questions from my colleagues here. But the reorganization also eliminates the Rural Development mission area entirely, as well as the Senate-confirmed Under Secretary, which you have addressed for a moment. But it is my understanding that you have already submitted the reorganization plan to Congress for the mandatory 30 day notification period, however, just today, you sought public comment through a Federal Register notice on the proposal. I was wondering about the formal reorganization plan sent to Congress, why that was presented to Congress before seeking feedback from the impacted stakeholders. Just your thought on kind of that order of that?	Just your thought on kind of that order of that?	('somewhatNegative', 'neutral', 'neutral', 'positive', 'somewhatPositive', 'somewhatNegative', 'neutral')	('positive', 'neutral', 'somewhatNegative', 'positive', 'somewhatPositive', 'neutral', 'somewhatPositive')	('worker_40', 'worker_43', 'worker_41', 'worker_31', 'worker_0', 'worker_30', 'worker_8')	('neutral', 'neutral', 'neutral', 'neutral', 'attack', 'neutral', 'neutral')	2	 Illinois	 Hon. Sonny  Secretary  U.S. Department of Agriculture  Washington  D.C	0 0 0 0 -1 0 0	Democratic	-1 0 0 2 1 -1 0	2 0 -1 2 1 0 1	-1 0 0 1 1 -1 0	Mrs. Bustos	0 0 1 1 1 1 0	0 0 1 2 2 2 0	2 3 2	1 1 1	1 2 4	1 0 -1 1 1 0 1	1 1 1	0.8631205685666311	0.5445684476282008	0.5	1000000	3	Just your thought on kind of that order of that?	4	000010000000000000000000000	I was wondering about the formal reorganization plan sent to Congress, why that was presented to Congress before seeking feedback from the impacted stakeholders. Just your thought on kind of that order of that?	But it is my understanding that you have already submitted the reorganization plan to Congress for the mandatory 30 day notification period, however, just today, you sought public comment through a Federal Register notice on the proposal. I was wondering about the formal reorganization plan sent to Congress, why that was presented to Congress before seeking feedback from the impacted stakeholders. Just your thought on kind of that order of that?	Just your thought on kind of that order of that?	Just your thought on kind of that order of that?	[0, 0, 0, 0, 1, 1]	[0, 0, 0, 0, 1, 1]	[0.7282308340072632, -1.1230756044387817, 0.5206326842308044, 0.5485566854476929, 0.21923288702964783, 2.5555756092071533]	[0.21923288702964783, 2.5555756092071533]	2	0.2192328870296478	2.5555756092071533	1.3874042481184006	2.774808496236801	6
11635230057	1101	I'm not sure how that helped me, sir.	The point is, Mr. Cohen, did you lie to protect the President or did you lie to help yourself?	The point is, Mr. Cohen, did you lie to protect the President or did you lie to help yourself?	('somewhatNegative', 'neutral', 'positive', 'somewhatPositive', 'neutral', 'veryNegative', 'neutral')	('neutral', 'neutral', 'veryNegative', 'somewhatNegative', 'somewhatNegative', 'neutral', 'neutral')	('worker_52', 'worker_0', 'worker_62', 'worker_41', 'worker_51', 'worker_30', 'worker_20')	('attack', 'attack', 'attack', 'neutral', 'neutral', 'attack', 'attack')	2	 Ohio  Ranking Minority	 Former Attorney to President Donald Trump 	-1 -1 -1 0 0 -1 -1	Republican	-1 0 2 1 0 -3 0	0 0 -3 -1 -1 0 0	-1 0 1 1 0 -1 0	Mr. Jordan	1 0 1 1 1 1 0	1 0 2 4 0 0 0	2 3 2	1 1 1	3 4 0	0 0 -1 -1 -1 0 0	1 1 0	1.556656707462823	0.9821410328348752	1.0	10	2	The point is, Mr. Cohen, did you lie to protect the President or did you lie to help yourself?	15	000000000000000100000000000	The point is, Mr. Cohen, did you lie to protect the President or did you lie to help yourself?	The point is, Mr. Cohen, did you lie to protect the President or did you lie to help yourself?	The point is, Mr. Cohen, did you lie to protect the President or did you lie to help yourself?	The point is, Mr. Cohen, did you lie to protect the President or did you lie to help yourself?	[0, 0, 1, 1, 0, 1]	[0, 0, 0, 0, 1, 1]	[1.3132612705230713, -1.4628313779830933, 0.20511816442012787, 0.7756636142730713, 0.4702940881252289, 2.370810031890869]	[0.20511816442012787, 0.7756636142730713, 2.370810031890869]	3	0.2051181644201278	2.370810031890869	1.1171972701946895	3.3515918105840683	3
11531349037	1100	Thank you, Mrs. Maloney. You are right that every quarter each participant in the FOMC submits a projection of what they feel is going to happen in the economy and also their projection for appropriate monetary policy. At the December meeting, the median participant called for three rate increases in 2018.    Now, we will submit another projection, all of us, in 3 weeks. But since then, what we have seen is incoming data that suggests a strengthening in the economy. We have seen continuing strength in the labor market. We have seen some data that will, in my case, add some confidence to my view that inflation is moving up to target.    We have also seen continued strength around the globe. We have seen fiscal policy become more stimulative. I think each of us is going to be taking the developments since the December meeting into account and writing down our new rate pass as we go into the March meeting, and I wouldn't want to prejudge that.	Thank you.    Chairman Powell, the Fed's median projection is for three interest rate increases in 2018. What would cause you to raise rates more than three times this year? Would you have to see a material increase in inflation, faster GDP growth, higher wage growth? What would cause you to raise rates more?	What would cause you to raise rates more?	('somewhatPositive', 'veryNegative', 'neutral', 'neutral', 'neutral')	('neutral', 'negative', 'positive', 'neutral', 'neutral')	('worker_20', 'worker_30', 'worker_9', 'worker_51', 'worker_42')	('attack', 'neutral', 'neutral', 'neutral', 'neutral')	1	 New York	 Hon. Jerome H.  Chairman  Board of Governors of the Federal Reserve System	-1 0 0 0 0	Democratic	1 -3 0 0 0	0 -2 2 0 0	1 -1 0 0 0	Mrs. Maloney	1 0 0 1 1 0 0	0 1 0 3 0 1 0	1 3 1	1 1 1	1 3 1	0 -1 1 0 0	1 1 1	0.9709505944546688	0.6126016192893443	0.6	10000	4	What would cause you to raise rates more than three times this year? Would you have to see a material increase in inflation, faster GDP growth, higher wage growth? What would cause you to raise rates more?	2	001000000000000000000000000	Would you have to see a material increase in inflation, faster GDP growth, higher wage growth? What would cause you to raise rates more?	What would cause you to raise rates more than three times this year? Would you have to see a material increase in inflation, faster GDP growth, higher wage growth? What would cause you to raise rates more?	What would cause you to raise rates more than three times this year? Would you have to see a material increase in inflation, faster GDP growth, higher wage growth? What would cause you to raise rates more?	What would cause you to raise rates more?	[0, 0, 1, 1, 0, 0]	[0, 0, 1, 1, 0, 0]	[2.1216201782226562, -1.6884571313858032, 1.930594563484192, 0.20475879311561584, -0.1626056432723999, 1.7691923379898071]	[1.930594563484192, 0.20475879311561584]	2	0.2047587931156158	1.930594563484192	1.067676678299904	2.135353356599808	6
11426003006	1011	I can't give you a specific timeframe, Mr. Chairman, but I will tell you, we're moving on that directly, and we're going to get to the bottom of this.	When will this be complete? When will your own internal investigation be complete to hold management accountable?	When will your own internal investigation be complete to hold management accountable?	('veryNegative', 'somewhatNegative', 'negative', 'somewhatPositive', 'veryNegative', 'somewhatNegative', 'neutral')	('somewhatPositive', 'neutral', 'positive', 'positive', 'positive', 'positive', 'somewhatNegative')	('worker_45', 'worker_43', 'worker_18', 'worker_31', 'worker_16', 'worker_14', 'worker_0')	('neutral', 'neutral', 'neutral', 'attack', 'attack', 'neutral', 'attack')	4	 Texas  Chairman	 John G.  Chairman and Chief Executive Officer  Wells Fargo and Company	0 0 0 -1 -1 0 -1	Republican	-3 -1 -2 1 -3 -1 0	1 0 2 2 2 2 -1	-1 -1 -1 1 -1 -1 0	Chairman  Hensarling	1 1 1 1 1 0 0	0 0 1 1 1 4 0	5 1 1	1 1 1	1 1 5	1 0 1 1 1 1 -1	1 1 1	1.556656707462823	0.9821410328348752	1.0	10	4	When will this be complete? When will your own internal investigation be complete to hold management accountable?	17	000000000000000001000000000	When will this be complete? When will your own internal investigation be complete to hold management accountable?	When will this be complete? When will your own internal investigation be complete to hold management accountable?	When will this be complete? When will your own internal investigation be complete to hold management accountable?	When will your own internal investigation be complete to hold management accountable?	[0, 0, 1, 0, 1, 1]	[0, 0, 1, 1, 1, 1]	[0.27816957235336304, -0.7598440051078796, 1.5987024307250977, 0.13645431399345398, 0.18506547808647156, 1.710781455039978]	[1.5987024307250977, 0.18506547808647156, 1.710781455039978]	3	0.1850654780864715	1.710781455039978	1.1648497879505155	3.4945493638515472	5
11525545173	101	Again, we can get you the answer. The RMA has a board, as you know, that is responsible for setting the actuarial risk tolerances in that, and that is part of USDA, and you and your farmers, your constituents have a right to that answer. I am hoping the answer would be that it is actuarially risk-based, and that is what has been demonstrated. If that is the case then it is hard to argue with that, but we will find an answer out for that as well.	Okay, fair enough. And just one other quick question then, on my sugar farmers, RMA has kicked their crop insurance premiums up about 45 percent. And I have talked to my Farm Bureau people and they don't have any actuarial numbers to explain that increase. Does your agency yet have a reason as to why the sugar farmers got that increase and their premiums went up?	Does your agency yet have a reason as to why the sugar farmers got that increase and their premiums went up?	('positive', 'somewhatPositive', 'somewhatPositive', 'negative', 'veryNegative', 'somewhatNegative')	('positive', 'somewhatPositive', 'neutral', 'neutral', 'veryPositive', 'somewhatPositive')	('worker_39', 'worker_0', 'worker_41', 'worker_7', 'worker_9', 'worker_8')	('attack', 'attack', 'neutral', 'attack', 'neutral', 'neutral')	3	 Louisiana	 Hon. Sonny  Secretary  U.S. Department of Agriculture  Washington  D.C	-1 -1 0 -1 0 0	Republican	2 1 1 -2 -3 -1	2 1 0 0 3 1	1 1 1 -1 -1 -1	Mr. Abraham	1 1 1 0 1 1 0	0 0 0 2 2 1 1	3 0 3	1 0 1	0 2 4	1 1 0 0 1 1	0 1 1	0.9182958340544894	0.579380164285695	0.5	100000	4	Does your agency yet have a reason as to why the sugar farmers got that increase and their premiums went up?	12	000000000000100000000000000	And I have talked to my Farm Bureau people and they don't have any actuarial numbers to explain that increase. Does your agency yet have a reason as to why the sugar farmers got that increase and their premiums went up?	And just one other quick question then, on my sugar farmers, RMA has kicked their crop insurance premiums up about 45 percent. And I have talked to my Farm Bureau people and they don't have any actuarial numbers to explain that increase. Does your agency yet have a reason as to why the sugar farmers got that increase and their premiums went up?	Does your agency yet have a reason as to why the sugar farmers got that increase and their premiums went up?	Does your agency yet have a reason as to why the sugar farmers got that increase and their premiums went up?	[0, 0, 0, 1, 0, 1]	[0, 0, 1, 1, 0, 1]	[1.4777605533599854, -0.7438260912895203, 0.4752940237522125, 0.17354249954223633, -1.0716909170150757, 1.7084295749664307]	[0.17354249954223633, 1.7084295749664307]	2	0.1735424995422363	1.7084295749664309	0.9409860372543336	1.881972074508667	5
